Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
2679	0.0	27.65	Neural Network (Specific Model)	11	0.899	23688	332.87001078748654	2058785	0.64	1854	235	26111	None
2711	23.86	0.36	Neural Network (Specific Model)	11	0.948	2986	319.51420454545456	710443	0.41	704	232	13648	None
2807	66.46	26.3	Gradient Boost (General Model)	11	0.949	3682	317.7938092860709	2007486	0.48	2003	556	25066	None
2825	96.55	65.23	Gradient Boost (General Model)	11	0.874	3482	278.4077167859984	4796271	0.61	5028	1331	26977	None
288	12.06	118.78	Neural Network (Specific Model)	11	0.89	26660	312.3674580245363	25099589	0.55	23883	1962	234780	None
2889	84.17	48.25	Gradient Boost (General Model)	11	0.923	3376	280.9459636482725	5566321	0.44	6107	1640	24449	None
289	99.81	0.64	Neural Network (Specific Model)	11	0.911	106481	353.47729789590255	1048164	0.42	903	16	228453	None
294	8.9	0.24	Neural Network (Specific Model)	11	0.933	222472	292.6031331592689	359381	0.46	383	27	222472	None
2951	92.56	76.11	Gradient Boost (General Model)	11	0.869	4376	330.82724651609806	4750060	0.53	4162	1178	23922	None
298	57.48	18.16	Neural Network (Specific Model)	11	0.888	67200	312.7287784679089	2547941	0.39	2415	292	203926	None
3028	49.5	5.62	Gradient Boost (General Model)	11	0.927	11256	269.14649681528664	818176	0.32	942	120	172845	None
303	93.09	2.62	Neural Network (Specific Model)	11	0.916	58316	348.03834510595357	2255973	0.55	1982	88	178930	None
3088	19.71	1.98	Neural Network (Specific Model)	11	0.915	5677	313.51989389920425	387079	0.44	377	88	22904	None
3273	13.25	6.99	Neural Network (Specific Model)	11	0.905	5629	359.03	356739	0.39	300	71	21809	None
331	89.73	82.76	Neural Network (Specific Model)	11	0.91	10911	313.50650960942346	6657933	0.47	6452	836	167016	None
3378	86.12	118.07	Gradient Boost (General Model)	11	0.896	14199	308.9817019400353	14046698	0.56	13608	1552	115639	None
3413	82.04	1.52	Gradient Boost (General Model)	11	0.88	24284	310.3857479387515	1794086	0.62	1698	104	120294	None
3420	100.0	105.97	Gradient Boost (General Model)	11	0.906	9338	293.51330099941214	13209475	0.53	13608	1900	78108	Low confidence prediction - substantial (33%) disagreement between completeness prediction models
343	0.01	123.35	Neural Network (Specific Model)	11	0.879	11476	302.7069647727709	26846225	0.56	26031	3531	114968	None
3451	59.4	0.47	Gradient Boost (General Model)	11	0.892	10828	310.94632768361583	1846831	0.56	1770	229	66842	None
3561	25.34	8.43	Neural Network (Specific Model)	11	0.934	8754	346.5385169186465	1543605	0.43	1389	229	48381	None
3603	96.01	92.53	Gradient Boost (General Model)	11	0.901	3697	269.40221713459454	7427490	0.6	8299	1979	42218	None
3661	83.11	4.19	Gradient Boost (General Model)	11	0.897	9380	294.22590515043345	1927352	0.52	1961	263	38395	None
3689	100.0	101.7	Gradient Boost (General Model)	11	0.876	12855	286.9515543353113	11075263	0.56	11291	1465	106970	None
3712	8.93	1.61	Neural Network (Specific Model)	11	0.897	28228	280.078125	299025	0.54	320	20	80154	None
3741	59.97	3.85	Gradient Boost (General Model)	11	0.955	20492	431.73838630806847	1659574	0.48	1227	153	64243	None
3772	65.35	14.28	Gradient Boost (General Model)	11	0.917	4712	170.20936337781666	2530132	0.44	4571	560	56416	None
3800	19.79	5.68	Neural Network (Specific Model)	11	0.909	8098	255.87687188019967	1012790	0.53	1202	158	50425	None
3813	78.49	68.38	Gradient Boost (General Model)	11	0.905	8805	294.40743853750786	4635143	0.57	4759	745	79451	None
3815	33.65	12.18	Neural Network (Specific Model)	11	0.896	13317	307.93186180422265	1073055	0.62	1042	111	47479	None
3817	8.93	94.41	Neural Network (Specific Model)	11	0.896	6926	339.3048480853359	18937943	0.48	16687	3304	47351	None
383	63.19	24.82	Gradient Boost (General Model)	11	0.906	11015	334.2149805447471	1136504	0.39	1028	157	92726	None
384	28.9	7.56	Neural Network (Specific Model)	11	0.911	4190	304.88	651421	0.43	650	152	91831	None
3861	6.69	0.12	Neural Network (Specific Model)	11	0.938	9526	219.53834586466166	464864	0.5	665	76	40665	None
3889	5.88	0.04	Neural Network (Specific Model)	11	0.946	11747	248.91616766467067	393215	0.49	501	60	38939	None
3893	89.92	103.72	Gradient Boost (General Model)	11	0.909	4683	272.33847654518047	10122262	0.57	11277	2343	38828	None
39469	14.63	0.06	Neural Network (Specific Model)	11	0.547	2395	144.40701071080818	807232	0.66	1027	333	4116	None
3973	7.85	0.88	Neural Network (Specific Model)	11	0.931	3269	170.176386913229	382743	0.47	703	94	35265	None
39777	82.86	104.65	Neural Network (Specific Model)	11	0.921	4333	316.09810696033975	14279195	0.47	13893	3464	64664	None
4035	72.18	7.12	Gradient Boost (General Model)	11	0.894	6423	272.57742257742257	914079	0.27	1001	170	38065	None
4049	22.77	5.07	Neural Network (Specific Model)	11	0.928	9074	321.09952606635073	874921	0.48	844	118	33305	None
4052	5.59	0.03	Neural Network (Specific Model)	11	0.922	4654	294.30392156862746	290983	0.38	306	75	9650	None
406	20.57	6.47	Neural Network (Specific Model)	11	0.899	11135	237.43627031650985	924046	0.52	1169	128	81178	None
4074	81.55	99.61	Gradient Boost (General Model)	11	0.921	6511	294.0160974875884	12717600	0.62	13294	2350	51756	None
4155	19.68	1.98	Neural Network (Specific Model)	11	0.929	4210	307.3099273607748	409111	0.44	413	98	30566	None
42	95.65	90.51	Gradient Boost (General Model)	11	0.902	57891	314.64617486338796	3823405	0.53	3660	105	209520	None
4209	94.25	55.72	Gradient Boost (General Model)	11	0.891	4616	268.582282975324	5084341	0.59	5633	1175	42084	None
4253	98.75	83.82	Gradient Boost (General Model)	11	0.94	5101	311.1556399132321	3656200	0.42	3688	813	28337	None
4256	3.3	112.1	Neural Network (Specific Model)	11	0.869	4032	267.1349080532657	17430911	0.58	18924	4409	71505	None
428	99.12	99.76	Gradient Boost (General Model)	11	0.895	8165	277.65709286445883	21777041	0.59	23432	3605	76499	None
435	3.76	105.03	Neural Network (Specific Model)	11	0.878	9686	346.87787945724205	26272587	0.52	22183	3813	72674	None
4362	12.53	6.23	Neural Network (Specific Model)	11	0.921	8715	209.3712962962963	733226	0.46	1080	117	25959	None
4521	11.89	0.85	Neural Network (Specific Model)	11	0.949	5737	337.40081799591	519758	0.32	489	106	23060	None
456	9.75	0.0	Neural Network (Specific Model)	11	0.914	55342	337.85573770491806	337547	0.45	305	11	70316	None
4593	60.99	16.72	Gradient Boost (General Model)	11	0.943	4437	324.8397435897436	965402	0.46	936	235	21860	None
4605	20.32	0.0	Neural Network (Specific Model)	11	0.937	10006	330.9306358381503	365975	0.41	346	52	21731	None
463	89.02	0.11	Neural Network (Specific Model)	11	0.894	20937	365.08046976946497	2811459	0.5	2299	200	69978	None
4782	78.95	29.93	Gradient Boost (General Model)	11	0.913	4136	272.73967213114753	2727629	0.52	3050	712	20755	None
4807	5.18	0.4	Neural Network (Specific Model)	11	0.854	10274	227.3816425120773	328245	0.47	414	42	20648	None
4844	97.86	62.95	Gradient Boost (General Model)	11	0.927	4509	308.14555765595463	4212024	0.42	4232	997	20524	None
48463	71.63	29.34	Gradient Boost (General Model)	11	0.899	3701	274.7765741367637	2702916	0.59	2954	739	28936	None
4948	9.41	1.16	Neural Network (Specific Model)	11	0.958	6785	191.40552325581396	409784	0.63	688	74	22384	None
5003	98.87	82.16	Gradient Boost (General Model)	11	0.932	3492	308.1853021688777	4702242	0.47	4749	1363	19895	None
504	96.74	61.68	Neural Network (Specific Model)	11	0.888	9634	349.22262584327973	4539330	0.56	3854	663	66129	None
51	100.0	1.75	Gradient Boost (General Model)	11	0.919	49998	330.95381310418907	2005351	0.48	1862	85	182391	None
5113	65.09	15.65	Gradient Boost (General Model)	11	0.932	3924	299.74959349593496	1776000	0.45	1845	466	19473	None
512	97.62	0.14	Gradient Boost (General Model)	11	0.891	21689	313.01924233313287	1750061	0.54	1663	123	65572	None
51969	17.4	0.46	Neural Network (Specific Model)	11	0.911	7470	223.59756097560975	300954	0.36	410	52	57835	None
522	97.97	111.24	Gradient Boost (General Model)	11	0.893	15882	298.94725977913095	9720018	0.56	9689	1002	64906	None
5223	86.24	54.13	Gradient Boost (General Model)	11	0.945	3948	320.2323488694047	4397541	0.52	4334	1164	19107	None
52366	18.14	0.48	Neural Network (Specific Model)	11	0.908	2562	348.5192660550459	626714	0.57	545	234	9434	None
5329	92.47	50.1	Gradient Boost (General Model)	11	0.925	3330	271.90602306706535	2060914	0.3	2341	606	18744	Low confidence prediction - substantial (41%) disagreement between completeness prediction models
5351	100.0	70.42	Gradient Boost (General Model)	11	0.896	3702	263.85724554341573	6133896	0.62	6956	1690	18679	None
5524	53.21	0.08	Neural Network (Specific Model)	11	0.853	4705	325.3467000835422	1366410	0.51	1197	319	18101	None
553	73.83	0.03	Gradient Boost (General Model)	11	0.919	18376	334.6258808456118	1703318	0.46	1561	121	63422	None
5867	17.49	1.75	Neural Network (Specific Model)	11	0.952	11337	337.6434782608696	366019	0.38	345	52	19337	None
6	96.35	52.23	Gradient Boost (General Model)	11	0.876	66683	325.83925762818495	3541701	0.56	3179	441	488828	None
6075	56.95	0.62	Neural Network (Specific Model)	11	0.878	4155	268.4327759197324	1368280	0.57	1495	352	16717	None
6155	6.87	0.21	Neural Network (Specific Model)	11	0.897	7966	326.04294478527606	354365	0.49	326	62	16519	None
631	80.83	80.48	Gradient Boost (General Model)	11	0.921	12485	322.70519835841316	6136550	0.42	5848	770	59236	None
645	98.45	94.1	Gradient Boost (General Model)	11	0.95	4691	313.66834252351606	6089022	0.49	6166	1334	120434	None
6695	5.55	0.04	Neural Network (Specific Model)	11	0.934	7644	316.321568627451	258190	0.5	255	47	15384	None
6916	7.21	0.3	Neural Network (Specific Model)	11	0.916	6849	325.0027932960894	379250	0.54	358	65	40200	None
7087	62.55	0.36	Neural Network (Specific Model)	11	0.941	5025	332.8508239375542	1221723	0.41	1153	272	14678	None
7169	89.97	72.96	Neural Network (Specific Model)	11	0.888	4101	310.2386989157631	6271685	0.5	5995	1569	23963	None
7191	7.74	0.0	Neural Network (Specific Model)	11	0.927	2994	319.63214285714287	289112	0.4	280	89	14504	None
7236	43.61	2.82	Gradient Boost (General Model)	11	0.901	3477	260.67109634551497	1043558	0.63	1204	306	12831	None
7491	72.91	37.82	Gradient Boost (General Model)	11	0.92	3254	315.6861810755616	3021630	0.61	2938	929	13949	None
7867	38.54	0.98	Neural Network (Specific Model)	11	0.942	3351	306.9691075514874	852318	0.43	874	259	13416	None
790	99.26	4.68	Gradient Boost (General Model)	11	0.888	12250	291.2151162790698	2197376	0.61	2236	271	52873	None
7946	63.79	1.27	Gradient Boost (General Model)	11	0.933	3905	336.521897810219	2370243	0.68	2192	645	13321	None
80	0.0	32.86	Neural Network (Specific Model)	11	0.897	66046	353.7059663145875	4143030	0.67	3503	103	144784	None
8235	90.17	37.58	Gradient Boost (General Model)	11	0.933	4627	307.93606911447085	2286717	0.43	2315	530	16524	None
830	8.61	0.28	Neural Network (Specific Model)	11	0.855	14065	278.671009771987	299502	0.45	307	27	51898	None
838	48.83	0.77	Gradient Boost (General Model)	11	0.886	4148	264.66538214515094	1393646	0.46	1557	351	51599	None
857	100.0	101.42	Gradient Boost (General Model)	11	0.876	19624	286.98839662447256	5578503	0.59	5688	600	113971	None
87	98.33	100.41	Gradient Boost (General Model)	11	0.925	5849	293.1848884932997	19188946	0.44	20223	3828	186069	None
9162	33.52	0.39	Neural Network (Specific Model)	11	0.916	3457	279.23251417769376	966425	0.6	1058	283	33590	None
929	99.98	51.47	Neural Network (Specific Model)	11	0.914	15051	371.0105670103093	4721857	0.54	3880	542	150214	None
931	100.0	105.35	Gradient Boost (General Model)	11	0.899	7534	288.81508417508417	21436443	0.57	22275	3758	117267	None
9525	26.82	1.36	Neural Network (Specific Model)	11	0.831	3974	283.85120643431634	763199	0.54	746	199	13413	None
994	90.19	101.81	Neural Network (Specific Model)	11	0.91	12231	362.9793301273939	14164812	0.49	11853	1835	85985	None
997	98.1	43.59	Gradient Boost (General Model)	11	0.926	6641	325.8720892095769	3212397	0.38	3049	608	83065	None
1	0.0	68.57	Neural Network (Specific Model)	11	0.913	62736	343.3477189435107	107053849	0.69	94956	3624	699032	None
10101	7.51	0.05	Neural Network (Specific Model)	11	0.803	8110	202.71381031613976	451808	0.53	601	73	10998	None
104	88.37	65.11	Neural Network (Specific Model)	11	0.907	9039	314.26692047377327	4906434	0.37	4728	719	130759	None
10426	65.77	14.58	Neural Network (Specific Model)	11	0.902	3607	305.92988235294115	2157558	0.43	2125	611	11408	None
10574	59.52	24.56	Neural Network (Specific Model)	4	0.86	2852	219.0455204932898	4175607	0.68	5514	1404	10596	None
108080	6.13	0.46	Neural Network (Specific Model)	11	0.902	4576	230.77615062761507	365412	0.42	478	80	24578	None
10838	11.69	8.72	Neural Network (Specific Model)	11	0.879	13585	260.8003696857671	960332	0.52	1082	107	140107	None
109	0.09	53.54	Neural Network (Specific Model)	11	0.898	40908	301.79741379310343	4437889	0.51	4408	165	125134	None
11310	50.78	9.62	Gradient Boost (General Model)	11	0.902	2780	261.53814002089865	1662493	0.63	1914	579	10001	None
1206	8.09	0.96	Neural Network (Specific Model)	11	0.854	25529	224.73766233766233	302612	0.43	385	14	42576	None
122	88.91	92.36	Gradient Boost (General Model)	11	0.89	17317	298.0885772282709	5434877	0.61	5419	618	118573	None
12202	47.62	20.05	Neural Network (Specific Model)	11	0.925	2748	275.5765542839468	2885907	0.66	3233	1017	9405	None
12376	52.6	9.15	Neural Network (Specific Model)	11	0.855	3137	280.8560126582278	1243612	0.6	1264	391	9304	None
124727	14.48	7.34	Neural Network (Specific Model)	11	0.881	3607	355.7676399026764	993499	0.52	822	272	18504	None
12760	18.8	0.0	Neural Network (Specific Model)	11	0.887	2743	267.9220779220779	348450	0.63	385	126	9081	None
13351	37.21	5.1	Neural Network (Specific Model)	11	0.955	3130	330.73211567732113	681147	0.37	657	219	8760	None
1345	98.47	84.04	Gradient Boost (General Model)	11	0.855	19919	293.22654052671953	4014310	0.58	3911	346	126612	None
1350	87.27	75.6	Gradient Boost (General Model)	11	0.874	10990	300.7300738877535	6552866	0.63	6361	880	51795	None
1356	87.45	74.46	Neural Network (Specific Model)	11	0.924	4746	294.3982241356115	7087853	0.49	7433	1643	40613	None
13814	30.11	0.3	Neural Network (Specific Model)	11	0.907	3097	251.84562211981566	722333	0.63	868	232	8546	None
14287	7.33	0.07	Neural Network (Specific Model)	4	0.854	4283	204.9266247379455	341236	0.54	477	87	8344	None
14642	33.81	0.26	Neural Network (Specific Model)	11	0.961	2998	324.93270735524254	646004	0.52	639	213	7301	None
14715	35.72	0.38	Neural Network (Specific Model)	11	0.889	15733	326.11802120141346	1554885	0.48	1415	169	48165	None
156	100.0	100.29	Gradient Boost (General Model)	11	0.887	4915	290.98293250581844	6338729	0.66	6445	1348	102405	None
15874	17.92	0.0	Neural Network (Specific Model)	11	0.934	3797	302.34444444444443	348717	0.43	360	96	9013	None
169940	12.55	0.37	Neural Network (Specific Model)	11	0.866	5679	221.17733990147784	310549	0.33	406	64	34336	None
1720	22.65	0.03	Neural Network (Specific Model)	11	0.914	13995	275.25981873111783	596395	0.39	662	70	36110	None
173564	32.52	5.45	Neural Network (Specific Model)	11	0.95	2626	354.1452344931921	1476737	0.49	1322	544	5967	None
1794	11.15	0.47	Neural Network (Specific Model)	11	0.949	7118	309.6170598911071	536598	0.38	551	100	35300	None
1804	99.9	69.69	Neural Network (Specific Model)	11	0.894	6275	311.13908290312787	3433972	0.51	3293	658	35188	None
18468	14.33	1.62	Neural Network (Specific Model)	11	0.947	2510	311.99262899262897	401673	0.37	407	154	6904	None
1847	99.06	55.27	Gradient Boost (General Model)	11	0.951	4779	288.0689323501122	2825777	0.33	3119	626	34708	None
1888	12.4	1.5	Neural Network (Specific Model)	11	0.835	15834	210.755859375	772819	0.44	1024	85	34183	None
19285	20.98	0.0	Neural Network (Specific Model)	11	0.949	2755	292.2305295950156	295950	0.49	321	104	6692	None
2071	44.99	24.68	Gradient Boost (General Model)	11	0.909	9054	309.7306088407006	1224651	0.42	1199	169	35354	None
20842	15.61	0.0	Neural Network (Specific Model)	11	0.927	2830	255.7925	330323	0.44	400	115	6362	None
209695	10.75	1.34	Neural Network (Specific Model)	11	0.923	31255	215.16	261656	0.39	375	20	73407	None
209718	58.88	11.06	Gradient Boost (General Model)	11	0.935	3219	236.64370811615785	2024915	0.51	2686	595	58401	None
209763	59.3	16.64	Gradient Boost (General Model)	11	0.878	49361	218.3426934097421	1298206	0.33	1745	85	296159	None
209773	66.46	7.32	Gradient Boost (General Model)	11	0.884	18415	232.07591153616258	1313710	0.34	1673	130	180019	None
209775	68.31	19.44	Gradient Boost (General Model)	11	0.902	54403	238.9948051948052	1219196	0.35	1540	92	170283	None
209778	70.4	18.72	Gradient Boost (General Model)	11	0.858	23877	208.45478489903425	1655398	0.34	2278	155	165605	None
209783	11.2	1.18	Neural Network (Specific Model)	11	0.907	39715	241.15892420537898	650141	0.41	818	45	155287	None
209785	68.27	6.95	Gradient Boost (General Model)	11	0.908	106419	229.02318145483613	941277	0.44	1251	40	152089	None
209790	65.14	22.84	Gradient Boost (General Model)	11	0.895	24239	212.05589022757698	2115787	0.41	2988	171	147180	None
209799	63.38	26.17	Gradient Boost (General Model)	11	0.893	29532	235.20064841498558	2184733	0.34	2776	183	134592	None
209810	57.64	9.91	Gradient Boost (General Model)	11	0.87	11493	209.35239567233384	931536	0.33	1294	123	122189	None
209823	8.47	1.3	Neural Network (Specific Model)	11	0.888	35618	221.80974477958236	321995	0.53	431	28	108785	None
209827	15.03	0.91	Neural Network (Specific Model)	11	0.743	22952	172.3150406504065	681365	0.3	984	46	105845	None
209841	11.77	5.36	Neural Network (Specific Model)	11	0.871	8111	281.4975074775673	969728	0.48	1003	149	35930	None
209861	3.92	0.0	Neural Network (Specific Model)	11	0.906	60448	224.22285714285715	258757	0.46	350	10	94069	None
209862	10.82	0.14	Neural Network (Specific Model)	11	0.833	13912	194.41187384044528	375111	0.31	539	45	93058	None
209893	14.04	1.86	Neural Network (Specific Model)	11	0.895	8714	206.94064386317908	686598	0.46	994	108	84466	None
